year,zcta,total_population,median_age,median_household_income,per_capita_income,total_housing_units,owner_occupied_units,renter_occupied_units,homeownership_rate,median_home_value,median_gross_rent,rent_as_pct_of_income
2023,11796,3715,44.1,162443,61243,1348,1071,202,84.13,572100,2519,24.2
2023,11797,9338,50.1,183472,90128,3194,2744,418,86.78,1005500,3315,48.7
2023,11801,41792,41.9,147945,52890,13068,11331,1540,88.04,611400,2992,26.9
2023,11803,30219,45.8,184410,74909,10794,9619,705,93.17,732000,3026,43.2
2023,11804,4613,39.8,159145,67897,1521,1285,144,89.92,772900,-666666666,30.0
2023,11901,32921,43.9,83252,37168,13126,7986,3418,70.03,437500,2195,38.9
2023,11930,689,54.6,132917,106282,1970,267,49,84.49,1997100,-666666666,-666666666.0
2023,11931,24,-666666666.0,-666666666,,11,0,11,0.00,-666666666,-666666666,-666666666.0
2023,11932,696,51.4,200353,169195,1701,265,48,84.66,1951100,-666666666,-666666666.0
2023,11933,6784,52.4,80571,48946,3704,2589,480,84.36,429500,2375,32.8
2023,11934,8222,42.0,154588,57908,2819,2537,213,92.25,556600,1853,38.5
2023,11935,2946,57.6,138024,82565,2018,1064,135,88.74,885900,2176,30.3
2023,11937,21806,45.3,122489,77819,14277,6610,2023,76.57,1009100,2904,51.0
2023,11939,1741,61.0,116023,73836,1222,659,92,87.75,830900,2509,37.5
2023,11940,5508,44.5,121250,63227,2212,1386,665,67.58,626400,2273,39.7
2023,11941,2472,40.8,124095,65891,1019,784,103,88.39,635900,-666666666,42.5
2023,11942,5871,53.2,106875,63707,3471,2049,350,85.41,801100,1785,26.8
2023,11944,4744,52.2,79917,61768,3106,1298,745,63.53,822200,2048,38.7
2023,11946,17303,43.5,128844,64262,9098,5083,1420,78.16,691300,2288,29.6
2023,11947,248,51.4,-666666666,80267,100,69,31,69.00,-666666666,-666666666,-666666666.0
2023,11948,775,48.7,146054,63538,667,303,0,100.00,909200,-666666666,-666666666.0
2023,11949,13159,46.9,135000,60012,5162,4329,669,86.61,546300,2191,29.1
2023,11950,16944,31.6,105593,39415,5039,3892,861,81.89,372900,1994,28.6
2023,11951,15830,38.4,108877,36812,5352,4021,932,81.18,321200,2313,51.0
2023,11952,4749,50.9,116667,68728,2773,1908,136,93.35,714800,2081,24.2
2023,11953,13383,43.8,92049,44222,5848,3509,1901,64.86,358400,1935,49.8
2023,11954,4073,51.2,129375,86607,4565,1305,313,80.66,1186400,2061,30.6
2023,11955,2626,50.3,77692,45739,1626,593,809,42.30,466500,2215,44.6
2023,11956,293,60.2,121500,71234,291,123,19,86.62,1033700,-666666666,46.0
2023,11957,1152,63.9,88293,92157,1095,634,22,96.65,923500,-666666666,-666666666.0
2023,11958,864,37.5,64263,39337,558,228,93,71.03,830600,-666666666,42.2
2023,11959,576,59.2,-666666666,66279,1377,184,56,76.67,1781300,3389,51.0
2023,11960,1037,50.7,216989,146064,1118,429,0,100.00,1230500,-666666666,-666666666.0
2023,11961,12436,52.7,86134,54491,6142,4972,603,89.18,402600,1984,27.2
2023,11962,546,61.7,89886,171605,942,252,13,95.09,1933100,-666666666,-666666666.0
2023,11963,8114,51.0,126513,97326,6304,2942,601,83.04,1116600,3189,32.1
2023,11964,2858,42.4,129826,57738,2483,1029,67,93.89,998700,-666666666,-666666666.0
2023,11965,421,59.8,-666666666,103794,789,225,60,78.95,1092200,-666666666,-666666666.0
2023,11967,27266,41.0,106810,48622,8922,7745,741,91.27,386300,2157,51.0
2023,11968,14263,51.9,146138,116422,10444,4753,786,85.81,1171100,2068,28.8
2023,11970,468,73.5,-666666666,139741,423,224,0,100.00,729000,-666666666,-666666666.0
2023,11971,6507,52.8,124097,74677,3963,2237,400,84.83,762700,2240,35.6
2023,11972,309,47.8,-666666666,60817,240,76,49,60.80,851600,-666666666,-666666666.0
2023,11973,42,20.6,-666666666,68355,73,0,0,NaN,-666666666,-666666666,-666666666.0
2023,11975,423,53.0,-666666666,114481,662,201,9,95.71,2000001,-666666666,-666666666.0
2023,11976,2447,53.2,158000,128565,2550,1036,104,90.88,2000001,3200,40.3
2023,11977,2782,60.7,156406,74092,1594,971,50,95.10,1039300,2031,31.4
2023,11978,4376,47.1,108938,82208,3936,1373,250,84.60,1045100,2079,41.6
2023,11980,5138,41.1,106857,56339,2467,1732,684,71.69,409500,2814,51.0
2023,12007,314,48.9,99688,52423,136,129,7,94.85,325000,-666666666,-666666666.0
2023,12008,610,27.5,140594,42291,201,201,0,100.00,267300,-666666666,-666666666.0
2023,12009,8068,43.4,114352,62546,3238,2442,680,78.22,321500,1282,25.0
2023,12010,27339,42.0,60013,33121,13436,7196,4081,63.81,161500,952,30.6
2023,12015,4084,51.0,84342,47509,2244,1286,232,84.72,268300,1192,27.4
2023,12017,439,60.9,-666666666,75978,318,201,13,93.93,-666666666,917,28.1
2023,12018,7069,45.4,133542,61062,3123,2374,462,83.71,318800,1339,20.2
2023,12019,15683,46.0,116329,62876,6911,5302,1257,80.84,381900,1191,24.2
2023,12020,34140,42.8,101727,50857,15787,10105,4368,69.82,299600,1562,26.1
2023,12022,1069,44.7,77386,38809,455,322,79,80.30,179700,1073,25.9
2023,12023,2364,34.6,115658,42290,906,683,141,82.89,261900,1154,9.0
2023,12024,80,55.4,-666666666,69709,45,43,2,95.56,-666666666,-666666666,-666666666.0
2023,12025,5278,50.9,71732,43932,3211,1877,470,79.97,222900,882,40.2
2023,12027,4706,40.5,106500,48443,1715,1449,241,85.74,312900,2117,27.5
2023,12028,1132,39.2,87266,32242,399,336,51,86.82,217600,888,25.8
2023,12029,1017,54.8,104167,60449,755,417,75,84.76,374700,1431,35.4
2023,12031,224,52.9,83056,43167,110,67,19,77.91,286300,704,11.9
2023,12032,710,52.0,54375,36159,1302,323,31,91.24,163800,-666666666,25.9
2023,12033,7772,49.5,92808,49563,3843,2771,736,79.01,267500,1380,36.3
2023,12035,455,56.1,78333,48460,227,180,22,89.11,187500,-666666666,-666666666.0
2023,12036,335,34.6,41667,21186,192,89,7,92.71,140600,-666666666,-666666666.0
2023,12037,4045,47.0,93990,50870,2035,1225,502,70.93,345400,1006,27.4
2023,12040,29,39.7,55682,37497,20,20,0,100.00,309100,-666666666,-666666666.0
2023,12041,353,49.3,117557,57187,162,132,30,81.48,196500,956,42.5
2023,12042,286,40.6,-666666666,69947,111,78,33,70.27,-666666666,-666666666,-666666666.0
2023,12043,7883,37.5,73006,35227,3292,1915,1015,65.36,171900,853,24.8
2023,12045,237,54.0,116827,67735,234,116,22,84.06,-666666666,-666666666,-666666666.0
2023,12046,612,43.6,79833,43098,291,223,49,81.99,270100,1170,51.0
2023,12047,23406,37.3,66970,40889,10963,4615,5141,47.30,237200,1213,27.1
2023,12051,5706,42.2,88393,29876,1732,971,532,64.60,318400,910,24.6
2023,12052,1931,48.3,116250,38863,876,649,56,92.06,228900,1276,22.3
2023,12053,4325,47.8,99831,55372,1997,1618,203,88.85,258600,788,51.0
2023,12054,16988,45.4,128684,63467,7221,5299,1731,75.38,334800,1658,26.5
2023,12056,1818,49.7,117652,58316,805,716,73,90.75,346400,1277,31.9
2023,12057,1966,46.3,66958,34408,854,674,99,87.19,206300,1109,21.9
2023,12058,1451,50.0,84865,40337,823,518,70,88.10,260200,1179,22.2
2023,12059,1531,48.1,100938,51055,1020,607,65,90.33,306700,1094,42.5
2023,12060,1768,57.4,102109,71285,987,687,100,87.29,352800,2043,25.2
2023,12061,9778,40.6,117083,63252,4144,3058,926,76.76,311300,1741,31.8
2023,12062,1723,52.3,86094,46574,865,617,147,80.76,234600,1222,28.3
2023,12063,745,49.3,84817,46976,299,299,0,100.00,272300,-666666666,-666666666.0
2023,12064,314,52.5,69792,32613,275,106,17,86.18,100000,-666666666,-666666666.0
2023,12065,44726,41.4,115681,60915,19506,12936,5270,71.05,356900,1419,25.9
2023,12066,1830,38.5,71250,38833,864,663,107,86.10,174600,1004,47.8
2023,12067,1250,49.3,120878,47833,554,452,46,90.76,318100,1238,34.6
2023,12068,2717,43.4,73050,35457,1138,849,151,84.90,170700,848,24.4
2023,12069,387,51.6,-666666666,47107,117,117,0,100.00,151800,-666666666,-666666666.0
2023,12070,2404,42.8,78884,33666,790,541,230,70.17,163900,840,31.7
2023,12071,221,42.3,69013,40187,128,76,23,76.77,189500,719,23.1
2023,12072,3019,32.1,86442,32450,1186,824,155,84.17,185200,964,19.8
2023,12074,2833,47.9,91901,44822,1577,1081,106,91.07,287600,1600,26.6
2023,12075,3147,47.7,83443,51118,1348,887,189,82.43,384700,1375,26.6
2023,12076,1316,55.6,73056,41046,1162,543,35,93.94,218200,983,35.0
2023,12077,6733,43.8,125370,58936,2742,2042,626,76.54,345900,1533,40.4
2023,12078,23087,39.0,54565,29044,11668,6041,3804,61.36,122400,908,27.2
2023,12082,3,-666666666.0,-666666666,,3,3,0,100.00,-666666666,-666666666,-666666666.0
2023,12083,3648,43.0,84004,38051,1492,965,260,78.78,265400,833,26.0
2023,12084,5054,34.3,86968,51448,2332,533,1678,24.11,325800,1589,24.3
2023,12085,309,56.7,-666666666,32638,145,15,97,13.39,-666666666,1309,31.1
2023,12086,1644,46.4,81556,35900,864,591,108,84.55,208200,890,14.4
2023,12087,1678,44.3,89375,37701,699,575,33,94.57,234800,1683,29.1
2023,12090,5874,46.6,72500,33288,2714,1646,616,72.77,187900,834,26.8
2023,12092,1423,48.6,70938,41910,705,451,190,70.36,204200,1007,14.9
2023,12093,1258,52.1,61250,42595,1107,533,59,90.03,162000,883,37.8
2023,12094,2560,36.4,101087,43440,846,800,26,96.85,240400,-666666666,-666666666.0
2023,12095,12013,43.5,69864,35564,5808,3521,1769,66.56,159700,860,24.5
2023,12106,1963,54.1,80735,57507,1053,824,128,86.55,278000,1359,26.3
2023,12108,396,52.3,76786,36433,703,114,56,67.06,275000,956,51.0
2023,12110,19969,39.9,101839,46597,8269,5221,2793,65.15,306100,1431,24.6
2023,12115,62,71.7,187841,101045,73,41,0,100.00,-666666666,-666666666,-666666666.0
2023,12116,1533,47.0,76359,46605,930,535,81,86.85,141800,1100,47.8
2023,12117,2841,51.1,66685,61386,1767,1053,228,82.20,195200,843,26.3
2023,12118,17056,44.7,91182,55641,8079,5158,2368,68.54,315100,1105,30.1
2023,12120,596,44.1,76728,48723,313,223,18,92.53,269200,-666666666,-666666666.0
2023,12121,2325,45.4,120625,40838,798,714,8,98.89,260200,-666666666,-666666666.0
2023,12122,3555,52.0,54308,38258,2395,1364,373,78.53,172800,1019,32.9
2023,12123,4853,41.6,104438,52354,2346,1713,358,82.71,275000,959,24.8
2023,12124,182,52.9,-666666666,51753,140,116,0,100.00,328400,-666666666,-666666666.0
2023,12125,1147,40.7,67596,42593,619,345,104,76.84,247500,983,27.7
2023,12130,305,37.0,101339,40472,229,116,17,87.22,218500,-666666666,-666666666.0
2023,12131,209,44.2,58929,36280,143,74,16,82.22,158300,1125,32.5
2023,12132,129,64.4,-666666666,93632,103,93,0,100.00,310600,-666666666,-666666666.0
2023,12134,4093,51.8,70938,40863,2906,1349,398,77.22,197500,859,20.0
2023,12136,881,60.9,155978,100575,536,351,19,94.86,399500,-666666666,-666666666.0
2023,12137,2347,31.8,96678,39640,907,679,168,80.17,267200,3501,14.0
2023,12138,2826,42.8,78693,38083,1661,1067,106,90.96,181800,1234,23.6
2023,12139,243,58.6,91250,42146,656,98,18,84.48,270600,-666666666,-666666666.0
2023,12140,1526,50.2,120476,53650,646,561,59,90.48,305400,1005,20.3
2023,12143,5462,45.7,89450,44419,2523,1699,467,78.44,222400,1022,28.4
2023,12144,21631,40.9,88357,45769,10474,5649,3903,59.14,235300,1379,25.0
2023,12147,508,53.7,92813,49960,323,214,13,94.27,235100,-666666666,-666666666.0
2023,12148,4121,53.5,135694,80671,1949,1485,325,82.04,406100,1134,46.6
2023,12149,2176,47.1,58750,30214,1318,711,235,75.16,147300,818,28.6
2023,12150,665,48.3,73977,33489,323,279,4,98.59,199700,-666666666,-666666666.0
2023,12151,986,44.4,96184,50130,496,379,59,86.53,313100,1655,19.0
2023,12153,751,61.2,85347,52579,506,336,3,99.12,304200,-666666666,-666666666.0
2023,12154,2875,42.6,110387,53660,1280,1091,132,89.21,253200,862,22.9
2023,12155,1812,51.5,61563,33187,1007,627,84,88.19,147100,1010,11.3
2023,12156,939,30.4,99833,39594,318,280,38,88.05,218800,1139,16.7
2023,12157,4444,45.6,77364,40979,1853,1496,259,85.24,218400,934,33.9
2023,12158,6221,50.3,95949,52564,3205,1946,821,70.33,300600,1678,26.4
2023,12159,8794,53.1,109073,69209,3980,2758,1067,72.10,430800,1632,28.6
2023,12160,735,47.0,70833,39525,421,268,70,79.29,159800,1069,22.9
2023,12161,41,31.1,-666666666,42712,23,11,12,47.83,-666666666,-666666666,-666666666.0
2023,12164,520,64.1,58594,39623,787,170,55,75.56,185200,1045,26.6
2023,12165,202,69.5,53500,47905,135,109,7,93.97,384100,-666666666,-666666666.0
2023,12166,1459,38.2,90147,32761,677,511,43,92.24,187500,-666666666,23.5
2023,12167,2257,50.9,58950,34220,1486,701,264,72.64,192400,838,33.9
2023,12168,1691,47.8,86028,43140,793,561,119,82.50,216000,-666666666,25.3
2023,12169,407,52.2,39921,42451,226,170,39,81.34,184200,-666666666,-666666666.0
2023,12170,5225,39.5,100469,45563,2327,1625,448,78.39,252500,1246,25.4
2023,12172,184,22.5,62000,22675,62,1,55,1.79,-666666666,-666666666,-666666666.0
2023,12173,2040,37.0,80500,33430,835,592,142,80.65,219700,1113,26.9
2023,12174,571,66.1,50882,27031,258,195,55,78.00,-666666666,-666666666,-666666666.0
2023,12175,725,46.3,88409,37745,620,269,27,90.88,146300,-666666666,-666666666.0
2023,12176,431,45.1,49250,20528,224,133,22,85.81,197300,-666666666,-666666666.0
2023,12177,361,48.0,89890,51558,146,139,7,95.21,-666666666,-666666666,-666666666.0
2023,12180,54071,34.6,73767,41176,25527,10441,11526,47.53,233000,1188,29.1
2023,12182,14273,40.5,54663,34668,7314,3303,3301,50.02,195300,1012,34.7
2023,12183,2966,34.1,70281,45104,1758,373,1112,25.12,137300,1081,25.9
2023,12184,7547,46.9,91616,52685,3415,2299,618,78.81,311200,1131,29.1
2023,12185,1699,44.5,111691,48164,726,543,144,79.04,208700,925,12.6
2023,12186,6608,43.5,116053,58549,2718,2227,403,84.68,338200,1132,23.6
2023,12187,739,56.1,75875,35620,450,274,18,93.84,225000,-666666666,-666666666.0
2023,12188,11414,44.5,87212,46627,5197,3561,1355,72.44,278100,1097,25.9
2023,12189,18205,40.6,62763,40371,9887,3593,5088,41.39,199600,1084,27.2
2023,12190,683,54.7,55568,29557,746,201,38,84.10,253400,763,21.3
2023,12192,1033,59.1,74293,42955,598,412,79,83.91,229600,915,35.8
2023,12193,1829,53.4,76438,50212,1104,794,93,89.52,266000,-666666666,-666666666.0
2023,12194,213,38.5,81250,26607,149,62,8,88.57,232000,-666666666,-666666666.0
2023,12195,155,28.5,143817,76160,81,67,14,82.72,-666666666,-666666666,-666666666.0
2023,12196,3848,42.8,126825,50910,1308,1188,113,91.31,338400,1084,19.2
2023,12197,2275,45.5,78750,31864,1222,743,37,95.26,163300,783,32.5
2023,12198,7337,44.8,113042,53678,3069,2206,727,75.21,282200,1184,23.9
2023,12202,9500,35.0,49684,29550,5434,1170,3389,25.66,139800,1012,26.4
2023,12203,30080,33.8,80055,46442,14755,6549,6923,48.61,258800,1342,28.6
2023,12204,8423,33.7,75197,41827,4290,1174,2759,29.85,226300,1294,22.4
2023,12205,25912,45.0,89270,45824,12061,8147,3349,70.87,264200,1405,24.4
2023,12206,14592,32.4,38931,26277,8641,1681,4770,26.06,162300,1189,37.6
2023,12207,2097,32.2,32418,36532,1553,17,1271,1.32,242500,689,28.2
2023,12208,23936,33.0,69505,41288,11522,4727,5869,44.61,255300,1291,32.6
2023,12209,10754,34.5,81642,38235,4768,2966,1519,66.13,200800,1165,23.8
2023,12210,9725,36.4,55873,39717,6580,1293,4073,24.10,217500,1110,27.8
2023,12211,13800,36.2,145709,67056,4561,3964,357,91.74,396400,2685,32.8
2023,12222,6494,19.9,59274,6281,54,0,54,0.00,-666666666,2222,43.7
2023,12226,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,12302,27470,43.1,94156,46974,12406,8559,2932,74.48,240700,1207,28.4
2023,12303,29989,39.3,77615,39980,12533,8503,3283,72.14,227500,1120,38.7
2023,12304,22027,42.0,67688,36028,9438,5489,3721,59.60,171500,1049,31.8
2023,12305,7764,33.7,50308,35352,4103,514,3240,13.69,162500,1067,28.4
2023,12306,27569,39.3,80583,40159,12481,8151,3546,69.68,212700,1221,26.9
2023,12307,7977,29.5,33191,20733,3491,849,2288,27.06,95900,1110,51.0
2023,12308,13985,34.6,59789,37838,6442,2645,3310,44.42,180100,1159,32.3
2023,12309,32996,41.7,119830,55457,13623,10616,2221,82.70,301100,1472,23.4
2023,12401,35058,40.2,67426,41176,16914,8599,6551,56.76,285700,1300,33.5
2023,12404,4046,46.8,67297,47030,2512,1365,329,80.58,367300,1132,51.0
2023,12405,449,51.2,68000,41971,486,193,17,91.90,175400,-666666666,-666666666.0
2023,12406,609,52.5,65643,53390,653,230,98,70.12,260000,816,51.0
2023,12407,197,53.3,83409,39146,66,46,20,69.70,230000,1200,17.5
2023,12409,877,61.6,114758,72227,625,377,65,85.29,662300,1583,16.2
2023,12410,379,49.0,31033,33760,559,228,25,90.12,252200,-666666666,-666666666.0
2023,12411,288,57.2,81625,73838,185,141,16,89.81,287500,-666666666,-666666666.0
2023,12412,603,68.1,77988,37862,260,246,14,94.62,273700,-666666666,-666666666.0
2023,12413,3406,38.8,53958,51332,1807,845,571,59.68,208200,1278,27.1
2023,12414,10034,44.1,66022,39793,5342,2876,1232,70.01,241900,1040,32.6
2023,12416,129,38.6,-666666666,106039,209,86,0,100.00,267300,-666666666,-666666666.0
2023,12417,984,55.5,132578,61319,437,388,4,98.98,238500,-666666666,-666666666.0
2023,12418,321,55.7,97750,65139,450,123,26,82.55,261600,-666666666,-666666666.0
2023,12419,1115,45.9,119268,61402,421,311,85,78.54,304400,1375,28.5
2023,12420,435,29.8,108250,34060,188,129,0,100.00,206000,-666666666,-666666666.0
2023,12421,238,71.5,97545,66393,455,96,39,71.11,317600,-666666666,-666666666.0
2023,12422,469,54.4,62321,44204,426,201,24,89.33,229700,-666666666,-666666666.0
2023,12423,1033,43.6,77672,32149,690,348,54,86.57,216700,715,26.3
2023,12424,242,61.8,60517,55463,438,145,21,87.35,264000,-666666666,-666666666.0
2023,12427,926,35.8,73917,22504,366,125,0,100.00,330600,-666666666,-666666666.0
2023,12428,6972,43.5,78802,36358,3762,1732,1057,62.10,200800,1073,49.8
2023,12429,168,30.6,-666666666,,56,0,56,0.00,-666666666,-666666666,-666666666.0
2023,12430,1232,48.5,66637,44410,1236,479,52,90.21,277500,941,22.7
2023,12431,1705,47.0,88750,44781,900,567,85,86.96,257900,871,16.7
2023,12432,654,50.4,45591,28141,289,92,197,31.83,324400,2033,51.0
2023,12433,525,37.4,63380,35134,366,189,10,94.97,-666666666,-666666666,-666666666.0
2023,12434,892,39.9,48558,38080,550,328,77,80.99,167500,920,30.1
2023,12435,181,51.8,84479,30896,196,68,0,100.00,262900,-666666666,-666666666.0
2023,12436,516,63.7,99871,41348,355,199,46,81.22,241800,-666666666,-666666666.0
2023,12438,71,46.8,49000,21114,57,26,0,100.00,-666666666,-666666666,-666666666.0
2023,12439,380,48.5,88958,42543,547,140,11,92.72,170800,-666666666,-666666666.0
2023,12440,1577,51.8,102958,51154,865,565,110,83.70,389000,1071,34.5
2023,12441,58,60.6,56509,158222,208,18,29,38.30,283300,-666666666,-666666666.0
2023,12442,425,63.9,50500,45402,1310,152,64,70.37,378600,1165,51.0
2023,12443,3601,50.3,97981,57158,1772,1450,126,92.01,325400,1183,18.8
2023,12444,519,47.5,55000,38115,477,156,8,95.12,352900,-666666666,-666666666.0
2023,12446,5232,41.1,83344,49601,2775,1755,425,80.50,274200,1151,29.8
2023,12448,163,49.1,196964,105867,210,68,16,80.95,923900,-666666666,-666666666.0
2023,12449,2916,50.4,75268,37753,1194,621,474,56.71,226900,1571,23.1
2023,12450,200,40.7,126845,70509,140,65,24,73.03,217900,-666666666,-666666666.0
2023,12451,849,51.5,54615,32841,545,371,37,90.93,253500,1260,51.0
2023,12452,33,80.8,-666666666,52148,19,14,5,73.68,-666666666,-666666666,-666666666.0
2023,12453,212,82.7,-666666666,18299,197,73,18,80.22,-666666666,-666666666,-666666666.0
2023,12454,368,45.1,104306,49096,308,124,7,94.66,441200,-666666666,-666666666.0
2023,12455,1859,56.5,74271,39525,1697,684,211,76.42,219600,1297,51.0
2023,12456,666,38.4,92585,41073,291,237,54,81.44,182700,-666666666,-666666666.0
2023,12457,1171,39.6,73949,54873,615,357,152,70.14,386100,1500,26.8
2023,12458,3195,49.0,65547,24141,985,718,139,83.78,206300,1688,29.2
2023,12459,73,64.4,107875,76962,155,37,0,100.00,207500,-666666666,-666666666.0
2023,12460,161,62.8,-666666666,67707,161,119,0,100.00,213100,-666666666,-666666666.0
2023,12461,1426,51.5,95545,87812,903,568,105,84.40,404200,2077,51.0
2023,12463,1531,48.5,45993,42335,825,561,166,77.17,246900,1002,12.5
2023,12464,1071,58.1,75291,45613,972,413,175,70.24,368400,955,22.5
2023,12465,329,60.2,84141,55687,273,146,13,91.82,335300,-666666666,-666666666.0
2023,12466,1947,49.0,91875,57665,884,718,86,89.30,272500,1677,51.0
2023,12468,1413,54.3,60556,43528,1262,538,98,84.59,231700,704,18.9
2023,12469,842,57.7,89844,51112,720,399,0,100.00,221700,-666666666,-666666666.0
2023,12470,651,49.4,84155,38700,321,197,45,81.40,220100,944,14.7
2023,12471,274,58.6,2499,17835,274,245,29,89.42,225900,-666666666,-666666666.0
2023,12472,1118,57.1,67770,54501,759,366,277,56.92,284200,1162,27.8
2023,12473,693,52.2,100167,47934,428,224,24,90.32,306000,-666666666,-666666666.0
2023,12474,891,60.4,54462,43655,1015,417,33,92.67,213300,840,51.0
2023,12475,569,38.1,79402,40622,271,174,97,64.21,350000,-666666666,-666666666.0
2023,12477,18789,46.5,72353,46328,9483,5547,2774,66.66,292100,1239,30.1
2023,12480,499,55.8,64784,54221,394,194,13,93.72,295700,-666666666,-666666666.0
2023,12481,1359,51.2,93578,50264,555,513,42,92.43,236200,2292,9.0
2023,12482,601,57.2,-666666666,32582,276,107,122,46.72,165400,919,51.0
2023,12483,59,71.2,-666666666,37292,129,38,0,100.00,-666666666,-666666666,-666666666.0
2023,12484,3271,44.9,116023,62819,1479,1255,116,91.54,441500,1367,51.0
2023,12485,1136,30.0,85455,34467,815,163,99,62.21,385400,1212,51.0
2023,12486,1737,54.8,83333,38337,689,474,178,72.70,299300,1727,38.7
2023,12487,3829,48.9,92847,43385,1693,1160,340,77.33,273100,1606,35.2
2023,12489,114,67.5,26100,15141,81,47,25,65.28,245200,-666666666,-666666666.0
2023,12490,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,12491,2017,39.0,71963,45320,935,787,26,96.80,331900,-666666666,43.8
2023,12492,213,54.2,125313,93001,314,110,4,96.49,402700,-666666666,-666666666.0
