period_date,state_fips,state_name,state_abbrev,unemployment_rate,unemployment_rate_yoy,total_nonfarm_employment,employment_yoy,gdp_millions,real_gdp_millions,gdp_yoy,rpp_all_items
2003-03-01,35,New Mexico,NM,5.8,0.4,771500,1.19,,,4.54,
2003-03-01,36,New York,NY,6.4,0.1,8412000,-0.44,,,0.65,
2003-03-01,37,North Carolina,NC,6.3,-0.5,3786400,-1.33,,,2.77,
2003-03-01,38,North Dakota,ND,3.4,0,331800,1.04,,,6.52,
2003-03-01,39,Ohio,OH,6.3,0.4,5398700,-1.08,,,1.89,
2003-03-01,40,Oklahoma,OK,5.3,0.7,1471800,-2.16,,,1.73,
2003-03-01,41,Oregon,OR,8,0.3,1578400,-0.35,,,4.76,
2003-03-01,42,Pennsylvania,PA,5.8,0.2,5611200,-0.76,,,2.62,
2003-03-01,44,Rhode Island,RI,5.6,0.9,485600,0.52,,,3.21,
2003-03-01,45,South Carolina,SC,6.6,0.6,1802500,0.77,,,4.15,
2003-03-01,46,South Dakota,SD,3.4,0,377200,0.43,,,1.02,
2003-03-01,47,Tennessee,TN,5.4,-0.1,2665400,0.06,,,3.5,
2003-03-01,48,Texas,TX,6.8,0.5,9398600,-0.57,,,0.92,
2003-03-01,49,Utah,UT,5.7,0.2,1069500,-0.32,,,1.95,
2003-03-01,50,Vermont,VT,4.4,0.7,298100,-0.67,,,3.87,
2003-03-01,51,Virginia,VA,4.2,-0.1,3487900,-0.3,,,3.66,
2003-03-01,53,Washington,WA,7.3,0,2692500,0.62,,,1.76,
2003-03-01,54,West Virginia,WV,6.3,0.3,691700,-1.27,,,0.99,
2003-03-01,55,Wisconsin,WI,5.6,0.2,2771700,-0.32,,,3.02,
2003-03-01,56,Wyoming,WY,4.5,0.4,247000,-0.12,,,3.13,
2003-02-01,01,Alabama,AL,5.9,0,1895400,-0.31,,,3.25,
2003-02-01,02,Alaska,AK,7.6,0.7,298100,1.57,,,-1.6,
2003-02-01,04,Arizona,AZ,5.9,-0.2,2281800,1.33,,,6.5,
2003-02-01,05,Arkansas,AR,5.5,0,1142600,-0.09,,,4.46,
2003-02-01,10,Delaware,DE,4.3,0.2,410500,-1.01,,,0.96,
2003-02-01,11,District of Columbia,DC,6.7,-0.1,665400,0.82,,,1.97,
2003-02-01,12,Florida,FL,5.5,-0.3,7202700,1.16,,,4.77,
2003-02-01,13,Georgia,GA,5,0,3867600,-0.71,,,2.75,
2003-02-01,15,Hawaii,HI,3.7,-0.7,566000,2.78,,,5.24,
2003-02-01,16,Idaho,ID,5.6,-0.3,572000,1.4,,,3.41,
2003-02-01,17,Illinois,IL,6.7,0.3,5832100,-1.15,,,1.61,
2003-02-01,18,Indiana,IN,5,-0.4,2905000,0.17,,,4.39,
2003-02-01,19,Iowa,IA,4.3,0.3,1440900,-0.69,,,4.92,
2003-02-01,20,Kansas,KS,5.2,0.1,1320200,-1.36,,,2.01,
2003-02-01,21,Kentucky,KY,6.1,0.2,1770800,-0.51,,,3.05,
2003-02-01,22,Louisiana,LA,6.2,0.1,1907600,0.65,,,4.06,
2003-02-01,23,Maine,ME,5.1,0.9,605400,-0.03,,,2.66,
2003-02-01,24,Maryland,MD,4.5,-0.2,2490700,-0.22,,,2.51,
2003-02-01,25,Massachusetts,MA,5.7,0.7,3223200,-1.97,,,2.22,
2003-02-01,26,Michigan,MI,6.8,0.5,4438500,-1.24,,,2.43,
2003-02-01,27,Minnesota,MN,4.5,0,2662500,0.01,,,4.39,
2003-02-01,28,Mississippi,MS,6.4,-0.1,1118200,-0.52,,,4.44,
2003-02-01,29,Missouri,MO,5.5,0.2,2697100,-0.74,,,2.63,
2003-02-01,30,Montana,MT,4.6,-0.2,399500,1.34,,,4.71,
2003-02-01,31,Nebraska,NE,3.8,0.1,914300,0.27,,,5.85,
2003-02-01,32,Nevada,NV,5.4,-0.4,1075600,3.69,,,4.76,
2003-02-01,33,New Hampshire,NH,4.4,0.2,612500,-0.73,,,4.17,
2003-02-01,34,New Jersey,NJ,5.9,0.3,3975400,-1.07,,,2.33,
2003-02-01,35,New Mexico,NM,5.7,0.3,772100,1.53,,,4.54,
2003-02-01,36,New York,NY,6.3,0,8417200,-0.38,,,0.65,
2003-02-01,37,North Carolina,NC,6.3,-0.5,3793200,-1.1,,,2.77,
2003-02-01,38,North Dakota,ND,3.4,0.1,331700,0.55,,,6.52,
2003-02-01,39,Ohio,OH,6.2,0.4,5407900,-1,,,1.89,
2003-02-01,40,Oklahoma,OK,5.2,0.6,1480100,-1.61,,,1.73,
2003-02-01,41,Oregon,OR,7.8,0,1583300,-0.09,,,4.76,
2003-02-01,42,Pennsylvania,PA,5.8,0.2,5614600,-0.74,,,2.62,
2003-02-01,44,Rhode Island,RI,5.6,0.9,484900,0.69,,,3.21,
2003-02-01,45,South Carolina,SC,6.5,0.5,1803900,0.92,,,4.15,
2003-02-01,46,South Dakota,SD,3.3,-0.2,377300,0.4,,,1.02,
2003-02-01,47,Tennessee,TN,5.3,-0.3,2667600,0.06,,,3.5,
2003-02-01,48,Texas,TX,6.8,0.6,9416300,-0.33,,,0.92,
2003-02-01,49,Utah,UT,5.8,0.4,1071400,-0.93,,,1.95,
2003-02-01,50,Vermont,VT,4.4,0.7,298000,-0.63,,,3.87,
2003-02-01,51,Virginia,VA,4.2,-0.1,3490900,-0.22,,,3.66,
2003-02-01,53,Washington,WA,7.2,-0.1,2701500,0.73,,,1.76,
2003-02-01,54,West Virginia,WV,6.3,0.4,691000,-1.36,,,0.99,
2003-02-01,55,Wisconsin,WI,5.6,0.2,2777100,-0.14,,,3.02,
2003-02-01,56,Wyoming,WY,4.4,0.4,247800,0.12,,,3.13,
2003-01-01,01,Alabama,AL,5.9,0.1,1895600,-0.21,178039962,178039962,3.25,
2003-01-01,02,Alaska,AK,7.5,0.7,297200,2.31,41235016,41235016,-1.6,
2003-01-01,04,Arizona,AZ,6,0,2281500,1.13,253743083,253743083,6.5,
2003-01-01,05,Arkansas,AR,5.4,0,1145100,0.18,102947977,102947977,4.46,
2003-01-01,06,California,CA,,,,,1895287618,1895287618,4.05,
2003-01-01,08,Colorado,CO,,,,,246017435,246017435,0.95,
2003-01-01,09,Connecticut,CT,,,,,236719115,236719115,1.03,
2003-01-01,10,Delaware,DE,4.2,0.2,412600,-0.15,64316787,64316787,0.96,
2003-01-01,11,District of Columbia,DC,6.7,-0.1,666000,0.95,100969449,100969449,1.97,
2003-01-01,12,Florida,FL,5.5,-0.3,7200800,1.15,781834214,781834214,4.77,
2003-01-01,13,Georgia,GA,5,0.1,3869700,-0.63,439074597,439074597,2.75,
2003-01-01,15,Hawaii,HI,3.7,-0.7,566000,2.97,65623658,65623658,5.24,
2003-01-01,16,Idaho,ID,5.6,-0.2,574200,1.66,51542561,51542561,3.41,
2003-01-01,17,Illinois,IL,6.7,0.4,5847100,-1.11,703548764,703548764,1.61,
2003-01-01,18,Indiana,IN,4.9,-0.4,2905900,0.35,293045179,293045179,4.39,
2003-01-01,19,Iowa,IA,4.2,0.3,1442600,-0.74,137476895,137476895,4.92,
2003-01-01,20,Kansas,KS,5.2,0.2,1323000,-1.54,123486685,123486685,2.01,
2003-01-01,21,Kentucky,KY,6,0.1,1774100,-0.37,170481890,170481890,3.05,
2003-01-01,22,Louisiana,LA,6.1,0,1907500,0.45,223576040,223576040,4.06,
2003-01-01,23,Maine,ME,4.9,0.7,607000,0.26,56882376,56882376,2.66,
2003-01-01,24,Maryland,MD,4.5,-0.3,2500800,0.33,297690592,297690592,2.51,
2003-01-01,25,Massachusetts,MA,5.6,0.7,3236000,-1.8,397069872,397069872,2.22,
2003-01-01,26,Michigan,MI,6.6,0.3,4453000,-0.81,477085414,477085414,2.43,
2003-01-01,27,Minnesota,MN,4.4,-0.1,2661600,-0.09,280796863,280796863,4.39,
2003-01-01,28,Mississippi,MS,6.4,-0.1,1120900,-0.29,98762106,98762106,4.44,
2003-01-01,29,Missouri,MO,5.4,0.1,2702500,-0.65,271970479,271970479,2.63,
2003-01-01,30,Montana,MT,4.6,-0.2,399200,1.37,35249512,35249512,4.71,
2003-01-01,31,Nebraska,NE,3.7,0,916400,0.63,88310697,88310697,5.85,
2003-01-01,32,Nevada,NV,5.4,-0.3,1071100,3.38,125905375,125905375,4.76,
2003-01-01,33,New Hampshire,NH,4.5,0.4,613300,-0.68,66119382,66119382,4.17,
2003-01-01,34,New Jersey,NJ,6,0.6,3986600,-0.71,529815914,529815914,2.33,
2003-01-01,35,New Mexico,NM,5.6,0.3,772500,1.55,78766781,78766781,4.54,
2003-01-01,36,New York,NY,6.3,0.1,8425400,-0.23,1236563061,1236563061,0.65,
2003-01-01,37,North Carolina,NC,6.3,-0.5,3800100,-0.91,404582505,404582505,2.77,
2003-01-01,38,North Dakota,ND,3.4,0.2,331600,0.52,28326734,28326734,6.52,
2003-01-01,39,Ohio,OH,6.1,0.4,5423000,-0.77,557024452,557024452,1.89,
2003-01-01,40,Oklahoma,OK,5.1,0.5,1484000,-1.43,130147794,130147794,1.73,
2003-01-01,41,Oregon,OR,7.7,-0.1,1588100,0.21,154445322,154445322,4.76,
2003-01-01,42,Pennsylvania,PA,5.8,0.2,5624500,-0.52,598809508,598809508,2.62,
2003-01-01,44,Rhode Island,RI,5.6,0.9,486300,1,52933114,52933114,3.21,
2003-01-01,45,South Carolina,SC,6.5,0.5,1800500,0.72,174270810,174270810,4.15,
2003-01-01,46,South Dakota,SD,3.3,-0.2,377900,0.51,36141857,36141857,1.02,
2003-01-01,47,Tennessee,TN,5.1,-0.5,2670700,0.12,267589422,267589422,3.5,
2003-01-01,48,Texas,TX,6.7,0.6,9426800,-0.31,1052132349,1052132349,0.92,
2003-01-01,49,Utah,UT,5.8,0.5,1072700,-0.44,104829230,104829230,1.95,
2003-01-01,50,Vermont,VT,4.4,0.8,299600,-0.4,27548116,27548116,3.87,
2003-01-01,51,Virginia,VA,4.1,-0.1,3494600,-0.03,404522231,404522231,3.66,
2003-01-01,53,Washington,WA,7.2,0,2704700,0.54,327645232,327645232,1.76,
2003-01-01,54,West Virginia,WV,6.3,0.5,695300,-0.47,65106806,65106806,0.99,
2003-01-01,55,Wisconsin,WI,5.5,0.1,2773900,-0.32,265745807,265745807,3.02,
2003-01-01,56,Wyoming,WY,4.4,0.4,248300,0.4,29806642,29806642,3.13,
2003-01-01,91,New England,,,,,,837234287,837234287,2.18,
2003-01-01,92,Mideast,,,,,,2829745761,2829745761,1.64,
2003-01-01,93,Great Lakes,,,,,,2296970504,2296970504,2.36,
2003-01-01,94,Plains,,,,,,965431834,965431834,3.72,
2003-01-01,95,Southeast,,,,,,3312051560,3312051560,3.66,
2003-01-01,96,Southwest,,,,,,1510596470,1510596470,2.05,
2003-01-01,97,Rocky Mountain,,,,,,467703707,467703707,1.83,
2003-01-01,98,Far West,,,,,,2609835821,2609835821,3.77,
2002-12-01,01,Alabama,AL,5.9,0.1,1896900,-0.68,,,2.36,
2002-12-01,02,Alaska,AK,7.5,0.8,298700,3.36,,,4.72,
2002-12-01,04,Arizona,AZ,6,0.1,2279100,1.38,,,3.19,
2002-12-01,05,Arkansas,AR,5.4,0.1,1144800,0.06,,,3.17,
2002-12-01,10,Delaware,DE,4.1,0.2,415000,-0.17,,,-3.08,
2002-12-01,11,District of Columbia,DC,6.6,-0.2,668000,1.8,,,2.94,
2002-12-01,12,Florida,FL,5.5,-0.2,7203100,1.21,,,4.42,
2002-12-01,13,Georgia,GA,5,0.2,3895900,-0.8,,,1.09,
2002-12-01,15,Hawaii,HI,3.7,-0.8,564600,3.33,,,3.16,
2002-12-01,16,Idaho,ID,5.5,-0.2,573300,1.68,,,2.35,
2002-12-01,17,Illinois,IL,6.6,0.5,5860500,-0.89,,,0.58,
2002-12-01,18,Indiana,IN,4.9,-0.3,2908900,0.29,,,2.5,
2002-12-01,19,Iowa,IA,4.1,0.2,1444600,-0.43,,,2.31,
2002-12-01,20,Kansas,KS,5.1,0.2,1326500,-1.18,,,1.32,
2002-12-01,21,Kentucky,KY,5.9,0,1777400,0.21,,,2.55,
2002-12-01,22,Louisiana,LA,6,-0.1,1897100,-0.38,,,2.05,
2002-12-01,23,Maine,ME,4.8,0.7,606200,0.48,,,2.48,
2002-12-01,24,Maryland,MD,4.4,-0.4,2494100,0.08,,,3.33,
2002-12-01,25,Massachusetts,MA,5.6,0.9,3247300,-1.51,,,0.07,
2002-12-01,26,Michigan,MI,6.3,0.1,4471100,-0.5,,,2.75,
2002-12-01,27,Minnesota,MN,4.3,-0.1,2660800,-0.21,,,2.07,
2002-12-01,28,Mississippi,MS,6.4,0,1119600,-0.25,,,1.12,
2002-12-01,29,Missouri,MO,5.3,0.1,2706600,-0.31,,,1.77,
2002-12-01,30,Montana,MT,4.5,-0.2,399500,2.2,,,2.98,
2002-12-01,31,Nebraska,NE,3.7,0.1,910400,-0.71,,,1.42,
2002-12-01,32,Nevada,NV,5.5,-0.2,1067000,2.8,,,3.37,
2002-12-01,33,New Hampshire,NH,4.6,0.6,614600,-0.52,,,2.84,
2002-12-01,34,New Jersey,NJ,6,0.8,3980600,-0.53,,,1.59,
2002-12-01,35,New Mexico,NM,5.6,0.3,770400,1.77,,,3.22,
2002-12-01,36,New York,NY,6.2,0.2,8438000,-0.05,,,-0.98,
2002-12-01,37,North Carolina,NC,6.4,-0.3,3811600,-0.49,,,1.61,
2002-12-01,38,North Dakota,ND,3.4,0.3,331800,0.76,,,4.98,
2002-12-01,39,Ohio,OH,5.9,0.4,5421000,-0.96,,,2.26,
2002-12-01,40,Oklahoma,OK,4.9,0.4,1486600,-1.62,,,1.78,
2002-12-01,41,Oregon,OR,7.5,-0.3,1584300,0.01,,,2.04,
2002-12-01,42,Pennsylvania,PA,5.7,0.2,5619400,-0.42,,,1.01,
2002-12-01,44,Rhode Island,RI,5.6,0.9,484600,0.83,,,3.18,
2002-12-01,45,South Carolina,SC,6.4,0.4,1798200,0.3,,,2.76,
2002-12-01,46,South Dakota,SD,3.2,-0.2,378100,0.42,,,10.43,
2002-12-01,47,Tennessee,TN,5,-0.5,2676200,0.6,,,3.29,
2002-12-01,48,Texas,TX,6.6,0.6,9429500,-0.31,,,2.16,
2002-12-01,49,Utah,UT,5.8,0.6,1072000,0.08,,,2.58,
2002-12-01,50,Vermont,VT,4.3,0.8,297800,-0.57,,,3.27,
2002-12-01,51,Virginia,VA,4.1,0,3496900,0.05,,,0.98,
2002-12-01,53,Washington,WA,7.1,0,2697200,0.12,,,1.3,
2002-12-01,54,West Virginia,WV,6.2,0.5,694800,-0.63,,,1.36,
2002-12-01,55,Wisconsin,WI,5.4,0.2,2781300,0.16,,,1.99,
2002-12-01,56,Wyoming,WY,4.3,0.3,248400,0.32,,,1.99,
2002-11-01,01,Alabama,AL,5.9,0.2,1900400,-0.56,,,2.36,
2002-11-01,02,Alaska,AK,7.4,0.8,298000,2.79,,,4.72,
2002-11-01,04,Arizona,AZ,6.1,0.4,2285300,1.52,,,3.19,
2002-11-01,05,Arkansas,AR,5.3,0.1,1144600,-0.19,,,3.17,
2002-11-01,10,Delaware,DE,4,0.2,415000,-0.36,,,-3.08,
2002-11-01,11,District of Columbia,DC,6.5,-0.3,667900,1.8,,,2.94,
2002-11-01,12,Florida,FL,5.5,-0.1,7194500,0.98,,,4.42,
2002-11-01,13,Georgia,GA,5,0.3,3894800,-0.97,,,1.09,
2002-11-01,15,Hawaii,HI,3.8,-0.7,561600,2.65,,,3.16,
2002-11-01,16,Idaho,ID,5.5,-0.1,573300,1.61,,,2.35,
2002-11-01,17,Illinois,IL,6.6,0.6,5871100,-0.81,,,0.58,
2002-11-01,18,Indiana,IN,4.9,-0.1,2912300,0.18,,,2.5,
2002-11-01,19,Iowa,IA,4,0.3,1445400,-0.49,,,2.31,
2002-11-01,20,Kansas,KS,5.1,0.3,1329400,-1.1,,,1.32,
2002-11-01,21,Kentucky,KY,5.8,0,1779400,0.11,,,2.55,
2002-11-01,22,Louisiana,LA,6,0,1900300,-0.38,,,2.05,
2002-11-01,23,Maine,ME,4.7,0.6,604900,0.03,,,2.48,
2002-11-01,24,Maryland,MD,4.4,-0.3,2495600,0.25,,,3.33,
2002-11-01,25,Massachusetts,MA,5.5,0.9,3252300,-1.5,,,0.07,
2002-11-01,26,Michigan,MI,6.2,0.2,4482800,-0.41,,,2.75,
2002-11-01,27,Minnesota,MN,4.3,0.1,2664100,-0.29,,,2.07,
2002-11-01,28,Mississippi,MS,6.4,0.2,1119900,-0.44,,,1.12,
2002-11-01,29,Missouri,MO,5.3,0.3,2706200,-0.38,,,1.77,
2002-11-01,30,Montana,MT,4.5,-0.2,398300,1.79,,,2.98,
2002-11-01,31,Nebraska,NE,3.6,0.1,909000,-1.1,,,1.42,
2002-11-01,32,Nevada,NV,5.5,-0.1,1063800,2.47,,,3.37,
2002-11-01,33,New Hampshire,NH,4.6,0.7,614200,-0.71,,,2.84,
2002-11-01,34,New Jersey,NJ,5.9,0.9,3982200,-0.56,,,1.59,
2002-11-01,35,New Mexico,NM,5.5,0.3,769200,1.58,,,3.22,
2002-11-01,36,New York,NY,6.2,0.4,8441200,-0.15,,,-0.98,
2002-11-01,37,North Carolina,NC,6.4,-0.1,3818600,-0.59,,,1.61,
2002-11-01,38,North Dakota,ND,3.4,0.4,331300,0.42,,,4.98,
2002-11-01,39,Ohio,OH,5.8,0.6,5430400,-0.99,,,2.26,
2002-11-01,40,Oklahoma,OK,4.8,0.4,1488500,-1.67,,,1.78,
2002-11-01,41,Oregon,OR,7.4,-0.1,1587400,0.07,,,2.04,
2002-11-01,42,Pennsylvania,PA,5.6,0.2,5631500,-0.29,,,1.01,
2002-11-01,44,Rhode Island,RI,5.6,1,483800,0.98,,,3.18,
2002-11-01,45,South Carolina,SC,6.3,0.4,1799500,0.08,,,2.76,
2002-11-01,46,South Dakota,SD,3.2,-0.1,377900,0.21,,,10.43,
2002-11-01,47,Tennessee,TN,4.9,-0.4,2673400,0.39,,,3.29,
2002-11-01,48,Texas,TX,6.5,0.7,9439000,-0.4,,,2.16,
2002-11-01,49,Utah,UT,5.9,0.9,1073500,-0.07,,,2.58,
2002-11-01,50,Vermont,VT,4.2,0.7,298300,-0.96,,,3.27,
2002-11-01,51,Virginia,VA,4.1,0.1,3497500,-0.01,,,0.98,
2002-11-01,53,Washington,WA,7.1,0.3,2699900,-0.07,,,1.3,
2002-11-01,54,West Virginia,WV,6.2,0.6,696700,-0.43,,,1.36,
2002-11-01,55,Wisconsin,WI,5.3,0.2,2789500,0.13,,,1.99,
2002-11-01,56,Wyoming,WY,4.2,0.2,248500,0.4,,,1.99,
2002-10-01,01,Alabama,AL,5.9,0.3,1900300,-0.67,,,2.36,
2002-10-01,02,Alaska,AK,7.4,0.9,297900,2.23,,,4.72,
2002-10-01,04,Arizona,AZ,6.1,0.7,2270100,0.56,,,3.19,
2002-10-01,05,Arkansas,AR,5.2,0.1,1145200,-0.3,,,3.17,
2002-10-01,10,Delaware,DE,4,0.4,414600,-0.55,,,-3.08,
2002-10-01,11,District of Columbia,DC,6.5,-0.2,664700,1.1,,,2.94,
2002-10-01,12,Florida,FL,5.5,0.1,7189700,0.68,,,4.42,
2002-10-01,13,Georgia,GA,5,0.5,3894300,-1.26,,,1.09,
2002-10-01,15,Hawaii,HI,3.8,-0.6,562000,2.27,,,3.16,
2002-10-01,16,Idaho,ID,5.5,0.1,572800,1.27,,,2.35,
2002-10-01,17,Illinois,IL,6.6,0.8,5872400,-1.04,,,0.58,
2002-10-01,18,Indiana,IN,4.9,0.1,2911200,-0.16,,,2.5,
2002-10-01,19,Iowa,IA,4,0.4,1443700,-0.78,,,2.31,
2002-10-01,20,Kansas,KS,5.1,0.5,1327800,-1.43,,,1.32,
2002-10-01,21,Kentucky,KY,5.8,0.1,1779400,-0.1,,,2.55,
2002-10-01,22,Louisiana,LA,5.9,0,1896400,-0.74,,,2.05,
2002-10-01,23,Maine,ME,4.6,0.6,606300,0.02,,,2.48,
2002-10-01,24,Maryland,MD,4.3,-0.3,2493700,0.26,,,3.33,
2002-10-01,25,Massachusetts,MA,5.4,1,3255900,-1.74,,,0.07,
2002-10-01,26,Michigan,MI,6,0.2,4487200,-0.61,,,2.75,
2002-10-01,27,Minnesota,MN,4.3,0.2,2660900,-0.54,,,2.07,
2002-10-01,28,Mississippi,MS,6.3,0.3,1122200,-0.28,,,1.12,
2002-10-01,29,Missouri,MO,5.3,0.4,2703900,-0.52,,,1.77,
2002-10-01,30,Montana,MT,4.4,-0.3,397200,1.59,,,2.98,
2002-10-01,31,Nebraska,NE,3.6,0.2,910600,-0.68,,,1.42,
2002-10-01,32,Nevada,NV,5.5,0,1061900,2.17,,,3.37,
2002-10-01,33,New Hampshire,NH,4.6,0.8,615200,-0.85,,,2.84,
2002-10-01,34,New Jersey,NJ,5.9,1.1,3976600,-0.79,,,1.59,
2002-10-01,35,New Mexico,NM,5.5,0.4,767100,1.4,,,3.22,
2002-10-01,36,New York,NY,6.1,0.5,8446400,-0.15,,,-0.98,
2002-10-01,37,North Carolina,NC,6.3,0.1,3825100,-0.68,,,1.61,
2002-10-01,38,North Dakota,ND,3.4,0.5,330600,0.18,,,4.98,
2002-10-01,39,Ohio,OH,5.8,0.8,5435600,-1.11,,,2.26,
2002-10-01,40,Oklahoma,OK,4.7,0.5,1489900,-1.41,,,1.78,
2002-10-01,41,Oregon,OR,7.3,0.1,1589500,-0.14,,,2.04,
2002-10-01,42,Pennsylvania,PA,5.5,0.3,5636400,-0.28,,,1.01,
2002-10-01,44,Rhode Island,RI,5.5,0.9,483500,0.73,,,3.18,
2002-10-01,45,South Carolina,SC,6.2,0.4,1801100,0.18,,,2.76,
2002-10-01,46,South Dakota,SD,3.1,-0.1,378500,0.4,,,10.43,
2002-10-01,47,Tennessee,TN,4.9,-0.2,2677300,0.34,,,3.29,
2002-10-01,48,Texas,TX,6.4,0.8,9437200,-0.62,,,2.16,
2002-10-01,49,Utah,UT,5.8,0.9,1073000,-0.37,,,2.58,
2002-10-01,50,Vermont,VT,4.2,0.8,299000,-0.86,,,3.27,
2002-10-01,51,Virginia,VA,4.1,0.3,3498600,-0.09,,,0.98,
2002-10-01,53,Washington,WA,7,0.4,2699000,-0.55,,,1.3,
2002-10-01,54,West Virginia,WV,6.1,0.7,696400,-0.54,,,1.36,
2002-10-01,55,Wisconsin,WI,5.3,0.4,2786000,-0.24,,,1.99,
2002-10-01,56,Wyoming,WY,4.1,0.1,248200,0.73,,,1.99,
2002-09-01,01,Alabama,AL,5.9,0.5,1899600,-1.06,,,2.36,
2002-09-01,02,Alaska,AK,7.3,0.9,295500,1.44,,,4.72,
2002-09-01,04,Arizona,AZ,6.2,1.1,2267500,0.01,,,3.19,
2002-09-01,05,Arkansas,AR,5.2,0.3,1147900,-0.09,,,3.17,
2002-09-01,10,Delaware,DE,4,0.5,417900,0.43,,,-3.08,
2002-09-01,11,District of Columbia,DC,6.4,-0.2,666400,1.57,,,2.94,
2002-09-01,12,Florida,FL,5.5,0.5,7166600,0.09,,,4.42,
2002-09-01,13,Georgia,GA,4.9,0.6,3888700,-1.64,,,1.09,
2002-09-01,15,Hawaii,HI,3.9,-0.5,560900,0.27,,,3.16,
2002-09-01,16,Idaho,ID,5.5,0.2,569600,0.32,,,2.35,
2002-09-01,17,Illinois,IL,6.6,1,5870200,-1.51,,,0.58,
2002-09-01,18,Indiana,IN,5,0.4,2916600,-0.41,,,2.5,
2002-09-01,19,Iowa,IA,4,0.6,1446700,-1.16,,,2.31,
2002-09-01,20,Kansas,KS,5.1,0.7,1335700,-0.88,,,1.32,
2002-09-01,21,Kentucky,KY,5.7,0.2,1777100,-0.41,,,2.55,
2002-09-01,22,Louisiana,LA,5.9,0.2,1900000,-0.89,,,2.05,
2002-09-01,23,Maine,ME,4.5,0.5,606400,-0.12,,,2.48,
2002-09-01,24,Maryland,MD,4.3,-0.2,2497800,0.61,,,3.33,
2002-09-01,25,Massachusetts,MA,5.4,1.2,3265600,-1.87,,,0.07,
2002-09-01,26,Michigan,MI,6,0.5,4491200,-1.07,,,2.75,
2002-09-01,27,Minnesota,MN,4.3,0.4,2668100,-0.38,,,2.07,
2002-09-01,28,Mississippi,MS,6.3,0.6,1126000,,,,1.12,
2002-09-01,29,Missouri,MO,5.3,0.6,2709400,-0.66,,,1.77,
2002-09-01,30,Montana,MT,4.4,-0.2,396800,1.8,,,2.98,
2002-09-01,31,Nebraska,NE,3.6,0.3,910200,-0.89,,,1.42,
2002-09-01,32,Nevada,NV,5.5,0.1,1057000,0.07,,,3.37,
2002-09-01,33,New Hampshire,NH,4.6,0.9,616500,-0.8,,,2.84,
2002-09-01,34,New Jersey,NJ,5.8,1.3,3975600,-0.6,,,1.59,
2002-09-01,35,New Mexico,NM,5.5,0.5,769400,1.38,,,3.22,
2002-09-01,36,New York,NY,6.1,0.8,8442800,-1.22,,,-0.98,
2002-09-01,37,North Carolina,NC,6.3,0.3,3824900,-0.92,,,1.61,
2002-09-01,38,North Dakota,ND,3.4,0.5,330600,0.03,,,4.98,
2002-09-01,39,Ohio,OH,5.7,0.9,5442300,-1.15,,,2.26,
2002-09-01,40,Oklahoma,OK,4.5,0.5,1495500,-1.55,,,1.78,
2002-09-01,41,Oregon,OR,7.3,0.4,1590800,-0.35,,,2.04,
2002-09-01,42,Pennsylvania,PA,5.5,0.4,5640900,-0.52,,,1.01,
2002-09-01,44,Rhode Island,RI,5.4,0.9,482700,0.54,,,3.18,
2002-09-01,45,South Carolina,SC,6.1,0.5,1797700,-0.64,,,2.76,
2002-09-01,46,South Dakota,SD,3.1,0,378200,0.21,,,10.43,
2002-09-01,47,Tennessee,TN,4.9,0,2673700,-0.22,,,3.29,
2002-09-01,48,Texas,TX,6.4,1,9455100,-0.87,,,2.16,
2002-09-01,49,Utah,UT,5.8,1.1,1071700,-0.87,,,2.58,
2002-09-01,50,Vermont,VT,4.1,0.8,298500,-1.06,,,3.27,
2002-09-01,51,Virginia,VA,4.1,0.5,3498600,-0.51,,,0.98,
2002-09-01,53,Washington,WA,7,0.7,2696500,-0.93,,,1.3,
2002-09-01,54,West Virginia,WV,6.1,0.8,698000,-0.14,,,1.36,
2002-09-01,55,Wisconsin,WI,5.2,0.5,2774200,-0.99,,,1.99,
2002-09-01,56,Wyoming,WY,4,0,248700,1.22,,,1.99,
2002-08-01,01,Alabama,AL,5.9,0.7,1896600,-1.32,,,2.36,
2002-08-01,02,Alaska,AK,7.3,1,295600,1.2,,,4.72,
2002-08-01,04,Arizona,AZ,6.2,1.4,2269000,0.06,,,3.19,
2002-08-01,05,Arkansas,AR,5.2,0.4,1146200,-0.53,,,3.17,
2002-08-01,10,Delaware,DE,4,0.6,415400,-0.67,,,-3.08,
2002-08-01,11,District of Columbia,DC,6.5,0.1,666100,1.03,,,2.94,
2002-08-01,12,Florida,FL,5.6,0.8,7160100,-0.04,,,4.42,
2002-08-01,13,Georgia,GA,5,0.9,3890400,-1.83,,,1.09,
2002-08-01,15,Hawaii,HI,3.9,-0.4,559300,-0.02,,,3.16,
2002-08-01,16,Idaho,ID,5.5,0.4,569100,-0.09,,,2.35,
2002-08-01,17,Illinois,IL,6.6,1.2,5875000,-1.71,,,0.58,
2002-08-01,18,Indiana,IN,5,0.7,2919900,-0.28,,,2.5,
2002-08-01,19,Iowa,IA,4,0.7,1444600,-1.56,,,2.31,
2002-08-01,20,Kansas,KS,5.1,0.8,1339300,-0.67,,,1.32,
2002-08-01,21,Kentucky,KY,5.7,0.4,1774400,-0.92,,,2.55,
2002-08-01,22,Louisiana,LA,5.9,0.4,1899100,-0.94,,,2.05,
2002-08-01,23,Maine,ME,4.4,0.5,607300,-0.08,,,2.48,
2002-08-01,24,Maryland,MD,4.3,0,2499600,0.43,,,3.33,
